"SecurityId","OrderId","ClientOrderId","DateTime","Price","Volume","Side"
"1","343","349","2021-04-14 12:00:00.661","44","25","Sell"
"1","344","350","2021-04-14 12:00:00.846","42","23","Buy"
"1","345","-346","2021-04-14 12:00:00.943","41","0","Buy"
"1","346","352","2021-04-14 12:00:01.758","44","53","Sell"
"1","347","-350","2021-04-14 12:00:02.498","42","0","Buy"
"1","348","-76","2021-04-14 12:00:03.060","50","0","Sell"
"1","349","355","2021-04-14 12:00:07.202","41","33","Buy"
"1","350","-320","2021-04-14 12:00:07.464","42","0","Buy"
"1","351","357","2021-04-14 12:00:08.010","43","21","Sell"
"1","352","-290","2021-04-14 12:00:11.863","42","0","Buy"
"1","353","-336","2021-04-14 12:00:12.354","41","0","Buy"
"1","354","360","2021-04-14 12:00:12.465","44","247","Sell"
"1","355","361","2021-04-14 12:00:12.982","43","87","Sell"
"1","356","-343","2021-04-14 12:00:13.628","41","0","Buy"
"1","357","363","2021-04-14 12:00:14.652","43","21","Sell"
"1","358","-363","2021-04-14 12:00:15.070","43","0","Sell"
"1","359","365","2021-04-14 12:00:17.225","0","59","Buy"
"1","360","366","2021-04-14 12:00:21.054","43","81","Sell"
"1","361","367","2021-04-14 12:00:22.044","44","22","Sell"
"1","362","-279","2021-04-14 12:00:30.666","42","0","Buy"
"1","363","-361","2021-04-14 12:00:31.023","43","0","Sell"
"1","364","370","2021-04-14 12:00:31.465","41","51","Buy"
"1","365","371","2021-04-14 12:00:31.508","44","21","Sell"
"1","366","372","2021-04-14 12:00:33.026","41","49","Buy"
"1","367","373","2021-04-14 12:00:34.823","0","122","Sell"
"1","368","-366","2021-04-14 12:00:41.522","43","0","Sell"
"1","369","-249","2021-04-14 12:00:43.245","45","0","Sell"
"1","370","-352","2021-04-14 12:00:45.807","44","0","Sell"
"1","371","-344","2021-04-14 12:00:47.313","43","0","Sell"
"1","372","-360","2021-04-14 12:00:47.658","44","0","Sell"
"1","373","379","2021-04-14 12:00:47.938","0","77","Buy"
"1","374","-322","2021-04-14 12:00:48.016","44","0","Sell"
"1","375","381","2021-04-14 12:00:50.035","41","40","Buy"
"1","376","382","2021-04-14 12:00:52.056","43","31","Sell"
"1","377","-335","2021-04-14 12:00:54.390","44","0","Sell"
"1","378","384","2021-04-14 12:00:55.837","44","106","Sell"
"1","379","385","2021-04-14 12:00:56.658","43","25","Sell"
"1","380","386","2021-04-14 12:00:56.730","42","3369","Buy"
"1","381","387","2021-04-14 12:00:56.767","0","31","Sell"
"1","382","-386","2021-04-14 12:00:57.332","42","0","Buy"
"1","383","389","2021-04-14 12:00:57.475","40","79","Buy"
"1","384","-313","2021-04-14 12:00:57.800","45","0","Sell"
"1","385","391","2021-04-14 12:00:59.972","44","41","Sell"
"1","386","392","2021-04-14 12:01:00.595","42","25","Buy"
"1","387","-370","2021-04-14 12:01:00.754","41","0","Buy"
"1","388","-355","2021-04-14 12:01:01.666","41","0","Buy"
"1","389","-382","2021-04-14 12:01:02.110","43","0","Sell"
"1","390","396","2021-04-14 12:01:02.152","0","1216","Buy"
"1","391","397","2021-04-14 12:01:02.491","41","181","Buy"
"1","392","398","2021-04-14 12:01:02.805","41","115","Buy"
"1","393","399","2021-04-14 12:01:03.251","43","22","Buy"
"1","394","400","2021-04-14 12:01:03.550","48","9334","Sell"
"1","395","401","2021-04-14 12:01:03.916","49","28","Sell"
"1","396","402","2021-04-14 12:01:05.078","47","44","Sell"
"1","397","403","2021-04-14 12:01:05.309","44","29","Buy"
"1","398","404","2021-04-14 12:01:05.683","48","38","Sell"
"1","399","405","2021-04-14 12:01:05.684","0","21","Buy"
"1","400","406","2021-04-14 12:01:06.765","48","53","Sell"
"1","401","-392","2021-04-14 12:01:07.234","42","0","Buy"
"1","402","408","2021-04-14 12:01:07.440","46","34","Sell"
"1","403","409","2021-04-14 12:01:07.500","47","25","Sell"
"1","404","410","2021-04-14 12:01:08.705","45","43","Buy"
"1","405","-410","2021-04-14 12:01:11.530","45","0","Buy"
"1","406","412","2021-04-14 12:01:12.090","45","20","Buy"
"1","407","-412","2021-04-14 12:01:12.790","45","0","Buy"
"1","408","-408","2021-04-14 12:01:15.590","46","0","Sell"
"1","409","415","2021-04-14 12:01:18.141","0","25","Sell"
"1","410","416","2021-04-14 12:01:18.647","43","62","Buy"
"1","411","-401","2021-04-14 12:01:19.476","49","0","Sell"
"1","412","-403","2021-04-14 12:01:20.137","44","0","Buy"
"1","413","-398","2021-04-14 12:01:25.655","41","0","Buy"
"1","414","420","2021-04-14 12:01:26.046","0","20","Buy"
"1","415","-416","2021-04-14 12:01:29.440","43","0","Buy"
"1","416","422","2021-04-14 12:01:30.241","44","47","Buy"
"1","417","423","2021-04-14 12:01:33.169","46","43","Sell"
"1","418","424","2021-04-14 12:01:34.373","0","226","Sell"
"1","419","-423","2021-04-14 12:01:35.549","46","0","Sell"
"1","420","426","2021-04-14 12:01:39.090","46","29","Sell"
"1","421","427","2021-04-14 12:01:39.557","42","24","Buy"
"1","422","428","2021-04-14 12:01:39.978","47","31","Sell"
"1","423","429","2021-04-14 12:01:41.887","43","45","Buy"
"1","424","430","2021-04-14 12:01:42.179","0","65","Buy"
"1","425","431","2021-04-14 12:01:43.362","46","33","Sell"
"1","426","432","2021-04-14 12:01:43.708","47","30","Sell"
"1","427","433","2021-04-14 12:01:44.291","44","315","Buy"
"1","428","434","2021-04-14 12:01:45.441","47","29","Sell"
"1","429","-433","2021-04-14 12:01:45.578","44","0","Buy"
"1","430","-427","2021-04-14 12:01:45.813","42","0","Buy"
"1","431","437","2021-04-14 12:01:46.532","47","29","Sell"
"1","432","438","2021-04-14 12:01:48.069","47","27","Sell"
"1","433","439","2021-04-14 12:01:48.113","44","98","Buy"
"1","434","-431","2021-04-14 12:01:48.794","46","0","Sell"
"1","435","441","2021-04-14 12:01:49.205","0","37","Buy"
"1","436","442","2021-04-14 12:01:49.686","43","92","Buy"
"1","437","443","2021-04-14 12:01:50.343","45","35","Buy"
"1","438","444","2021-04-14 12:01:51.425","46","42","Sell"
"1","439","-444","2021-04-14 12:01:51.801","46","0","Sell"
"1","440","-443","2021-04-14 12:01:52.043","45","0","Buy"
